,date,open,high,low,close,volume,tic,day
8377,2001-03-12,23.399999618530273,23.399999618530273,22.389999389648438,12.641780853271484,4708200,CAT,0
8405,2001-03-13,22.479999542236328,23.114999771118164,22.434999465942383,12.948258399963379,4328600,CAT,1
8433,2001-03-14,22.7450008392334,22.7450008392334,22.274999618530273,12.593978881835938,4435600,CAT,2
8461,2001-03-15,22.395000457763672,22.600000381469727,22.200000762939453,12.65302562713623,2643600,CAT,3
8489,2001-03-16,22.5,22.774999618530273,22.125,12.540559768676758,5420800,CAT,4
8517,2001-03-19,22.299999237060547,22.649999618530273,22.0049991607666,12.692388534545898,2889400,CAT,0
8545,2001-03-20,22.56999969482422,22.78499984741211,21.875,12.335297584533691,4723800,CAT,1
8573,2001-03-21,21.625,21.625,20.774999618530273,11.860105514526367,5537800,CAT,2
8601,2001-03-22,20.985000610351562,20.985000610351562,20.075000762939453,11.63234806060791,4427400,CAT,3
8629,2001-03-23,20.684999465942383,20.989999771118164,20.270000457763672,11.744820594787598,4683200,CAT,4
8657,2001-03-26,21.114999771118164,21.875,21.114999771118164,12.07380199432373,4582600,CAT,0
8685,2001-03-27,21.469999313354492,22.399999618530273,21.235000610351562,12.596790313720703,4729400,CAT,1
8713,2001-03-28,22.399999618530273,22.7549991607666,21.78499984741211,12.793607711791992,4884800,CAT,2
8741,2001-03-29,22.375,22.375,21.6299991607666,12.546174049377441,6493200,CAT,3
8769,2001-03-30,22.309999465942383,22.46500015258789,21.885000228881836,12.478689193725586,3046800,CAT,4
8797,2001-04-02,22.190000534057617,22.850000381469727,21.899999618530273,12.495566368103027,4333600,CAT,0
8825,2001-04-03,21.975000381469727,21.975000381469727,20.75,11.854482650756836,6232800,CAT,1
8853,2001-04-04,21.079999923706055,21.96500015258789,20.950000762939453,12.245318412780762,3690000,CAT,2
8881,2001-04-05,21.774999618530273,23.0,21.774999618530273,12.872344970703125,4707800,CAT,3
8909,2001-04-06,22.545000076293945,22.545000076293945,21.940000534057617,12.526498794555664,4044600,CAT,4
8937,2001-04-09,22.28499984741211,22.844999313354492,22.28499984741211,12.647401809692383,4280200,CAT,0
